"","NT5E"
"AGMAT",0.0599229705644703
"AGO1",-0.29762766337243
"AGO2",-0.228869084255975
"AGO3",0.107509551059237
"AGO4",-0.194111429283249
"AGPAT1",-0.529041065335216
"AGPAT2",-0.213049925058943
"AGPAT3",-0.333275829450206
"AGPAT4",0.0110278132447707
"AGPAT4-IT1",0.0297799505671073
"AGPAT5",-0.0681317121471036
"AGPS",0.142288134708382
"AGR2",0.0501482275993591
"AGR3",0.0556846930743518
"AGRN",0.316457600709895
"AGRP",0.163581389756169
"AGT",0.411026843507654
"AGTPBP1",0.00784704953942906
"AGTR1",0.482952650387516
"AGTR2",0.0648725440340213
"AGTRAP",-0.0133697459209863
"AGXT",0.184703265815244
"AHCTF1",-0.466022757588818
"AHCY",-0.474653060864377
"AHCYL1",0.0329724967037214
"AHCYL2",-0.149172217597357
"AHDC1",0.0014031060341992
"AHI1",-0.303569845075708
"AHNAK",0.268122906844145
"AHNAK2",0.288594947990398
"AHR",0.655761977898246
"AHRR",0.172008544569245
"AHSA1",-0.244011444257099
"AHSA2",-0.0130238100068779
"AHSG",-0.147328815376731
"AHSP",0.175019802150418
"AIDA",0.0617499177402795
"AIF1",0.389420545906594
"AIF1L",0.428242101244133
"AIFM1",-0.30739248184947
"AIFM2",-0.116632415858533
"AIFM3",0.147702883612465
"AIG1",0.604676532007942
"AIM1",0.545186407040714
"AIM1L",0.13791554937122
"AIM2",0.458115591527625
"AIMP1",-0.328901394557304
"AIMP2",-0.250310521939451
"AIP",-0.214266101114353
"AIPL1",0.18558578699203
"AJAP1",0.0678682114246837
"AJUBA",-0.234983368466181
"AK1",0.0318675444264293
"AK2",-0.433518038721986
"AK3",-0.467769638158137
"AK4",-0.518667338806381
"AK5",0.337578949365205
"AK6",-0.464146878025241
"AK7",-0.083600277976396
"AK8",0.113244732227155
"AK9",0.153438973279296
"AKAP1",-0.21506365769872
"AKAP10",0.0984338001259487
"AKAP11",0.0925032202410792
"AKAP12",0.402083498393379
"AKAP13",0.0450310292132969
"AKAP14",0.0521715920520861
"AKAP17A",0.0287467725457688
"AKAP4",-0.141928335596109
"AKAP5",-0.427778215130997
"AKAP6",0.150280596191493
"AKAP7",-0.316349456019076
"AKAP8L",-0.387424569876885
"AKAP9",-0.310916402133691
"AKIP1",0.0574548604604847
"AKIRIN1",-0.187475736652858
"AKIRIN2",0.150675712190367
"AKNA",0.223510005451368
"AKNAD1",0.183041721856013
"AKR1A1",0.195824692488313
"AKR1B1",-0.167761036025108
"AKR1B10",0.0946359564658348
"AKR1C1",0.219392733559601
"AKR1C2",0.144928294211379
"AKR1C3",0.20251596161425
"AKR1C4",0.156655076097661
"AKR1D1",0.141116830733717
"AKR1E2",0.0566888337046756
